Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Run Club Starter Kit Printable Guide to Start a Running Group,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/68_Run-Club-Starter-Kit.png,Club Printables + Planners,,"Start your own run club. Printable starter kit with route planners, sign-up sheets, social templates and a host guide. Instant download. #runclub #running #printable #startaclub",https://www.etsy.com/listing/4555857932,2026-10-11T03:30:00,"runclub, running, printable, startaclub"
Pickleball Club Starter Kit Printable Guide to Start a Club,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/69_Pickleball-Club-Starter-Kit.png,Club Printables + Planners,,"Start your own pickleball club. Printable kit with sign-ups, ladder charts, social templates and a host guide. Instant download. #pickleball #startaclub #printable #pickleballclub",https://www.etsy.com/listing/4555281423,2026-10-11T14:00:00,"pickleball, startaclub, printable, pickleballclub"
Pickleball Match Journal Printable Score and Stats Tracker,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/70_Pickleball-Match-Journal.png,Club Printables + Planners,,"Track every match. Printable pickleball journal with scorecards, stats pages and drill logs. Instant download for players. #pickleball #pickleballgift #printable #pickleballclub",https://www.etsy.com/listing/4555292608,2026-10-11T19:30:00,"pickleball, pickleballgift, printable, pickleballclub"
Pickleball Tournament Bracket Template Americano Mexicano Format,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/71_Tournament-Manager.png,Club Printables + Planners,,"Run your tournament without the chaos. Auto-scoring spreadsheet for Americano and Mexicano formats, 12 and 16 players. Instant download. #pickleball #tournament #printable #pickleballclub",https://www.etsy.com/listing/4554774914,2026-10-12T00:00:00,"pickleball, tournament, printable, pickleballclub"
Start a Club Kit Printable Guide to Starting Any Social Club,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/72_Start-a-Club-Kit.png,Club Printables + Planners,,"Start any club you want. Printable kit with member sign-ups, invites, planning pages and a host guide. Works for book, walking, game night and more. #startaclub #printable #bookclub #communitybuilding",https://www.etsy.com/listing/4555844883,2026-10-12T03:30:00,"startaclub, printable, bookclub, communitybuilding"
Boo Humbug Funny Spooky Christmas Ghost Shirt,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/01_Boo-Humbug.png,Christmas Gift Ideas 🎄,,The grumpy little blanket-burrito ghost for anyone who's over the holidays 😤👻 A cute Halloween x Christmas crossover tee. #spookychristmas #creepmas #ghostshirt #christmasgifts,https://www.etsy.com/listing/4558791389,2026-10-15T14:00:00,"spookychristmas, creepmas, ghostshirt, christmasgifts"
"Ho Ho Boo Ghost Santa Tee, Funny Christmas Gift Idea",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/04_Ho-Ho-Boo.png,Christmas Gift Ideas 🎄,,Ho ho ho... BOO! 🎅👻 A jolly little Santa-ghost — Halloween + Christmas in one cute tee. #spookychristmas #ghostsanta #creepmas #christmasshirt,https://www.etsy.com/listing/4558834162,2026-10-16T03:30:00,"spookychristmas, ghostsanta, creepmas, christmasshirt"
"Home for the Howlidays Ghost Tee, Christmas Gift for Her",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/07_Home-for-the-Howlidays.png,Christmas Gift Ideas 🎄,,Home for the howlidays 🧳👻 Chic little traveler ghost — spooky + festive. Cute Christmas crossover tee. #spookychristmas #creepmas #howlidays #christmasshirt,https://www.etsy.com/listing/4558842214,2026-10-17T00:00:00,"spookychristmas, creepmas, howlidays, christmasshirt"
"Spooky and Bright Ghost Lights Tee, Christmas Gift Idea",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/09_Spooky-and-Bright.png,Christmas Gift Ideas 🎄,,Spooky and bright ✨👻 A cute ghost all tangled in twinkle lights. Halloween-meets-Christmas crossover tee. #spookychristmas #creepmas #christmaslights #ghostshirt,https://www.etsy.com/listing/4558819601,2026-10-17T14:00:00,"spookychristmas, creepmas, christmaslights, ghostshirt"
"Ghoulin Around the Christmas Tree Tee, Funny Holiday Gift",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/11_Ghoulin-Around-the-Christmas-Tree.png,Christmas Gift Ideas 🎄,,Ghoulin' around the Christmas tree 🎄🕺 A little trio of ghosts throwing a dance party. Funny spooky Christmas crossover tee. #spookychristmas #creepmas #cuteghost #christmasshirt,https://www.etsy.com/listing/4558843948,2026-10-18T00:00:00,"spookychristmas, creepmas, cuteghost, christmasshirt"
Merry Bookmas Cute Christmas Book Lover Shirt,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/12_Merry-Bookmas.png,Christmas Gift Ideas 🎄,,Merry Bookmas. All she wants for Christmas is a quiet room and one more chapter. Cute reader Christmas tee. #booklover #christmasgifts #bookish #giftsforreaders,https://www.etsy.com/listing/4558312872,2026-10-18T03:30:00,"booklover, christmasgifts, bookish, giftsforreaders"
Santas Slowest Elf Funny Christmas Running Shirt,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/13_Santas-Slowest-Elf.png,Christmas Gift Ideas 🎄,,Santas slowest elf. The back-of-the-pack holiday run tee for anyone doing the Jingle Bell 5K at their own pace. #runclub #christmasgifts #funnyrunning #slowrunner,https://www.etsy.com/listing/4558267666,2026-10-18T14:00:00,"runclub, christmasgifts, funnyrunning, slowrunner"
"Jingle All the Way to the Back of the Pack, Runner Christmas Gift",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/14_Jingle-All-the-Way-to-the-Back-of-the-Pack.png,Christmas Gift Ideas 🎄,,"Jingle all the way, to the back of the pack. Funny Christmas run club tee for the proudly slow. #runclub #christmasgifts #funnyrunning #backofthepack",https://www.etsy.com/listing/4558290776,2026-10-18T19:30:00,"runclub, christmasgifts, funnyrunning, backofthepack"
North Pole Walking Club Cute Christmas Walking Shirt,https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/15_North-Pole-Walking-Club.png,Christmas Gift Ideas 🎄,,North Pole Walking Club. For the crew who walks through the holidays. Cute Christmas walking club gift. #walkingclub #christmasgifts #hotgirlwalk #funnyshirt,https://www.etsy.com/listing/4558295798,2026-10-19T00:00:00,"walkingclub, christmasgifts, hotgirlwalk, funnyshirt"
"Gossip Walks Winter Edition, Christmas Gift for Walking Besties",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/16_Gossip-Walks-Winter-Edition.png,Christmas Gift Ideas 🎄,,"Gossip walks, winter edition. Colder walks, same gossip. Funny walking club Christmas tee. #walkingclub #christmasgifts #gossipwalk #funnyshirt",https://www.etsy.com/listing/4558286267,2026-10-19T03:30:00,"walkingclub, christmasgifts, gossipwalk, funnyshirt"
"Boo-k Lover Tee, Cute Gift for Readers and Bookworms",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/20_Book-Lover.png,Funny Book Lover Shirts 📚,,Boo-k lover. The punny Halloween tee for readers who love spooky season as much as their TBR. #halloween #booklover #bookish #spookyseason,https://www.etsy.com/listing/4555470110,2026-10-20T03:30:00,"halloween, booklover, bookish, spookyseason"
"Haunted by My TBR Tee, Funny Gift for Book Lovers",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/21_Haunted-by-My-TBR.png,Funny Book Lover Shirts 📚,,Haunted by my TBR. Those unread books follow her everywhere. Funny Halloween gift for book lovers. #halloween #bookish #tbr #booklover,https://www.etsy.com/listing/4555799453,2026-10-20T14:00:00,"halloween, bookish, tbr, booklover"
"Pumpkin Spice and Plot Twists, Cozy Reader Gift Idea",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/22_Pumpkin-Spice-and-Plot-Twists.png,Funny Book Lover Shirts 📚,,Pumpkin spice and plot twists. Peak cozy fall reading energy. Cute fall book lover tee and gift. #pumpkinspice #booklover #fallvibes #bookish,https://www.etsy.com/listing/4555811590,2026-10-20T19:30:00,"pumpkinspice, booklover, fallvibes, bookish"
"Spooky Season Reading Club Tee, Book Club Gift Idea",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/23_Spooky-Season-Reading-Club.png,Funny Book Lover Shirts 📚,,Spooky season reading club. For the reader who only wants thrillers in October. Cute Halloween bookish tee. #halloween #spookyseason #booklover #bookish,https://www.etsy.com/listing/4555460779,2026-10-21T00:00:00,"halloween, spookyseason, booklover, bookish"
"Boo Crew Run Club Tee, Funny Gift for Runners",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/24_Boo-Crew-Run-Club.png,Funny Running Shirts 🏃,,Boo crew run club. Matching Halloween tee for the run group. Funny spooky season running gift. #halloween #runclub #funnyrunning #spookyseason,https://www.etsy.com/listing/4555970539,2026-10-21T03:30:00,"halloween, runclub, funnyrunning, spookyseason"
"Running at Zombie Pace, Funny Slow Runner Gift",https://cdn.jsdelivr.net/gh/smayesyourtc-gif/pin-images@main/local-chapter/25_Running-at-Zombie-Pace.png,Funny Running Shirts 🏃,,"Running at zombie pace. Slow, shuffling, technically still running. Funny Halloween run club tee. #halloween #runclub #funnyrunning #slowrunner",https://www.etsy.com/listing/4555967951,2026-10-21T14:00:00,"halloween, runclub, funnyrunning, slowrunner"
